5000,24,notPrime,isPrime
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.9,1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.1,0.9,0.9,0.9,1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.9,1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0.1,0.9,0.1,0.9,1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.1,0.9,0.1,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.1,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.9,1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.1,0.9,0.9,0.9,0.9,1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.9,1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.9,0.9,0.1,0.9,1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.1,0.9,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.9,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.9,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.9,0.9,0.9,1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.1,0.9,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0
